STATION,NAME,DATE,TMAX,TMIN,TOBS
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/9/2018,32,23,23
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/10/2018,38,23,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/11/2018,45,23,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/12/2018,44,30,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/13/2018,47,33,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/14/2018,38,29,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/15/2018,30,23,23
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/16/2018,30,23,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/17/2018,35,28,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/18/2018,32,29,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/19/2018,36,30,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/20/2018,45,24,25
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/21/2018,51,25,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/22/2018,59,27,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/23/2018,57,27,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/24/2018,61,31,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/25/2018,64,35,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/26/2018,64,27,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/27/2018,62,27,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/28/2018,44,31,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/29/2018,43,27,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/30/2018,49,26,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/1/2018,75,37,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/2/2018,78,58,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/3/2018,74,42,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/4/2018,56,41,49
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/5/2018,64,42,48
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/6/2018,70,41,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/7/2018,58,34,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/8/2018,67,34,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/9/2018,83,46,46
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/10/2018,77,46,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/11/2018,55,31,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/12/2018,51,31,41
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/13/2018,56,39,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/14/2018,64,39,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/15/2018,75,51,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/16/2018,61,43,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/17/2018,82,43,46
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/18/2018,60,44,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/19/2018,80,51,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/20/2018,57,40,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/21/2018,56,37,38
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/22/2018,67,37,49
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/23/2018,67,47,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/24/2018,80,42,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/25/2018,85,47,67
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/26/2018,89,47,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/27/2018,82,60,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/28/2018,89,56,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/29/2018,83,57,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/30/2018,88,57,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/31/2018,89,57,68
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/1/2018,79,50,50
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/2/2018,58,49,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/3/2018,75,53,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/4/2018,65,51,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/5/2018,72,45,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/6/2018,60,42,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/7/2018,73,42,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/8/2018,71,49,49
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/9/2018,77,49,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/10/2018,77,50,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/11/2018,78,49,49
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/12/2018,84,48,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/13/2018,84,48,67
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/14/2018,76,56,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/15/2018,76,52,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/16/2018,78,52,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/17/2018,74,61,70
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/18/2018,92,69,71
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/19/2018,73,54,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/20/2018,75,55,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/21/2018,78,55,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/22/2018,77,48,48
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/23/2018,78,48,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/24/2018,78,49,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/25/2018,78,49,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/26/2018,75,49,49
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/27/2018,82,49,64
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/28/2018,77,61,64
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/29/2018,87,64,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/30/2018,92,64,80
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/1/2018,96,76,76
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/2/2018,95,62,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/3/2018,85,63,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/4/2018,93,64,68
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/5/2018,93,64,73
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/6/2018,90,59,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/7/2018,74,52,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/8/2018,84,52,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/10/2018,88,54,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/11/2018,80,57,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/12/2018,80,56,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/13/2018,80,56,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/14/2018,88,69,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/15/2018,83,65,67
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/16/2018,87,66,72
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/17/2018,82,59,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/18/2018,73,50,50
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/19/2018,74,50,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/20/2018,86,51,66
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/21/2018,83,64,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/22/2018,74,67,67
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/23/2018,78,67,67
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/24/2018,77,67,67
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/25/2018,83,59,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/26/2018,82,59,64
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/27/2018,82,59,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/28/2018,67,53,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/29/2018,76,53,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/30/2018,82,55,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/31/2018,82,55,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/1/2018,84,58,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/2/2018,86,58,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/3/2018,75,64,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/4/2018,78,59,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/5/2018,92,59,76
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/6/2018,92,75,76
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/7/2018,79,64,64
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/8/2018,79,59,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/9/2018,82,59,67
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/10/2018,79,59,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/11/2018,83,58,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/12/2018,81,60,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/13/2018,82,60,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/14/2018,84,60,70
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/15/2018,91,70,70
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/16/2018,91,64,64
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/17/2018,83,64,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/18/2018,84,65,67
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/19/2018,77,62,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/20/2018,81,63,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/21/2018,82,62,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/22/2018,72,60,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/23/2018,77,59,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/24/2018,81,56,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/25/2018,78,56,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/26/2018,72,62,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/27/2018,82,61,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/28/2018,81,66,67
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/29/2018,80,66,66
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/30/2018,72,52,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/31/2018,70,52,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/1/2018,82,52,71
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/2/2018,78,65,67
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/3/2018,83,65,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/4/2018,77,67,68
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/5/2018,87,67,77
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/6/2018,84,58,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/7/2018,84,48,49
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/8/2018,67,47,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/9/2018,68,45,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/10/2018,69,47,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/11/2018,70,46,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/12/2018,78,56,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/13/2018,82,54,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/14/2018,79,53,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/15/2018,80,56,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/16/2018,82,56,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/17/2018,85,56,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/18/2018,87,59,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/19/2018,67,56,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/20/2018,65,56,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/21/2018,77,60,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/22/2018,72,44,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/23/2018,62,43,48
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/24/2018,67,43,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/25/2018,73,52,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/26/2018,79,52,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/27/2018,58,44,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/28/2018,67,44,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/29/2018,67,41,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/30/2018,67,41,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/1/2018,50,43,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/2/2018,58,44,50
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/3/2018,56,50,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/4/2018,81,53,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/5/2018,53,37,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/6/2018,52,40,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/7/2018,56,47,48
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/8/2018,53,46,48
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/9/2018,74,48,67
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/10/2018,82,57,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/11/2018,75,50,50
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/12/2018,75,38,38
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/13/2018,43,37,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/14/2018,50,37,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/15/2018,57,39,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/16/2018,41,33,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/17/2018,53,33,38
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/18/2018,43,27,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/19/2018,53,26,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/20/2018,57,39,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/21/2018,44,31,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/22/2018,41,32,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/23/2018,55,35,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/24/2018,46,38,38
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/25/2018,46,29,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/26/2018,52,28,41
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/27/2018,52,29,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/28/2018,47,38,38
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/29/2018,43,38,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/30/2018,49,35,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/31/2018,54,35,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/1/2018,54,35,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/2/2018,44,33,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/3/2018,42,36,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/4/2018,40,28,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/5/2018,45,29,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/6/2018,46,39,41
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/7/2018,44,33,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/8/2018,37,32,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/9/2018,37,32,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/10/2018,35,23,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/11/2018,31,24,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/12/2018,32,27,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/13/2018,31,24,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/14/2018,24,21,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/15/2018,29,17,17
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/16/2018,37,17,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/17/2018,38,17,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/18/2018,30,25,26
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/19/2018,33,23,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/20/2018,31,21,21
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/21/2018,30,20,23
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/22/2018,23,14,14
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/23/2018,27,14,26
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/24/2018,47,25,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/25/2018,48,26,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/26/2018,37,30,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/27/2018,37,27,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/28/2018,29,26,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/29/2018,31,26,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/30/2018,30,26,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/1/2018,34,27,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/2/2018,37,33,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/3/2018,35,30,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/4/2018,31,25,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/6/2018,29,26,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/7/2018,28,18,18
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/8/2018,28,17,23
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/9/2018,29,15,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/10/2018,30,15,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/11/2018,35,23,25
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/13/2018,34,30,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/14/2018,36,29,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/15/2018,40,23,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/16/2018,41,22,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/17/2018,41,22,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/18/2018,33,26,26
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/19/2018,37,24,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/20/2018,46,33,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/21/2018,46,33,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/22/2018,35,26,26
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/23/2018,35,26,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/24/2018,33,27,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/25/2018,33,18,20
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/26/2018,33,18,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/27/2018,35,24,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/28/2018,48,31,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/29/2018,47,20,20
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/30/2018,25,19,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/31/2018,33,22,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/1/2019,31,23,23
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/2/2019,31,11,11
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/3/2019,28,11,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/4/2019,34,27,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/5/2019,41,25,25
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/6/2019,41,25,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/7/2019,32,26,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/8/2019,41,27,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/9/2019,41,20,20
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/10/2019,24,19,20
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/11/2019,24,15,15
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/12/2019,24,14,21
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/13/2019,27,15,16
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/14/2019,22,9,19
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/15/2019,32,14,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/16/2019,33,19,19
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/17/2019,20,8,8
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/18/2019,25,7,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/19/2019,24,9,9
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/20/2019,14,5,5
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/21/2019,14,-6,-6
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/22/2019,16,-8,12
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/23/2019,23,-8,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/24/2019,26,22,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/25/2019,24,10,10
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/26/2019,11,-7,-1
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/27/2019,13,-6,5
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/28/2019,6,-5,1
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/29/2019,13,-5,3
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/30/2019,12,-3,-3
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/31/2019,3,-3,0
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/1/2019,5,-6,0
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/2/2019,22,0,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/3/2019,39,22,38
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/4/2019,43,22,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/5/2019,45,18,18
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/6/2019,23,18,21
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/7/2019,27,17,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/8/2019,32,15,15
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/9/2019,15,7,10
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/10/2019,15,5,12
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/11/2019,22,12,15
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/12/2019,26,15,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/13/2019,26,18,19
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/14/2019,24,12,17
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/15/2019,37,17,19
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/16/2019,25,16,21
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/18/2019,26,13,13
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/19/2019,19,4,6
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/20/2019,28,5,18
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/21/2019,33,18,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/22/2019,30,21,21
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/23/2019,38,17,26
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/24/2019,37,26,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/25/2019,37,11,11
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/26/2019,11,8,8
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/27/2019,14,8,10
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/28/2019,19,5,6
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/1/2019,26,2,7
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/2/2019,28,5,21
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/3/2019,28,11,11
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/4/2019,15,2,4
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/5/2019,9,1,7
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/6/2019,17,6,9
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/7/2019,19,8,12
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/8/2019,21,1,2
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/9/2019,34,1,10
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/10/2019,39,10,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/11/2019,34,26,26
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/12/2019,28,16,16
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/13/2019,44,14,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/14/2019,41,33,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/15/2019,53,36,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/16/2019,36,22,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/17/2019,28,21,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/18/2019,38,17,17
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/19/2019,41,16,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/20/2019,46,17,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/21/2019,47,32,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/22/2019,41,33,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/23/2019,35,18,18
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/24/2019,46,18,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/25/2019,43,23,23
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/26/2019,34,17,18
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/27/2019,40,18,27
